"","ID","condition","spname"
"1228","141","micro_bare","Artemisia kopetdaghensis"
"1229","141","micro_bare","Phlomis cancellata"
"1230","141","micro_bare","Lactuca orientalis"
"1231","141","micro_bare","Artemisia aucheri"
"1232","141","micro_bare","Marrubium vulgare"
"1233","141","micro_bare","Thesium kotschyanum"
"1234","141","micro_bare","Acantholimon raddeanum"
"1235","141","micro_bare","Elymus"
"1236","141","micro_bare","Convolvulus lineatus"
"1237","141","micro_bare","Poa bulbosa"
"1238","141","micro_bare","Astragalus jolderensis"
"1239","141","micro_bare","Tragopogon vvedenskyi"
"1240","141","micro_bare","Acantholimon erinaceum"
"1241","141","micro_bare","Bothriochloa ischaemum"
"1242","141","micro_bare","Cerasus microcarpa"
"1243","142","nurse","Artemisia aucheri"
"1244","142","nurse","Astragalus chrysostachys"
"1245","142","micro_nurse","Eremurus stenophyllus"
"1246","142","micro_nurse","Eryngium bungei"
"1247","142","micro_nurse","Euphorbia boissieri"
"1248","142","micro_nurse","Polygonum sewerzowii"
"1249","142","micro_nurse","Crucianella gilanica"
"1250","142","micro_nurse","Lappula barbata"
"1251","142","micro_nurse","Elymus repens"
"1252","142","micro_nurse","Poa bulbosa"
"1253","142","micro_nurse","Rosa persica"
"1254","142","micro_nurse","Bupleurum falcatum"
"1255","142","micro_nurse","Cirsium bornmuelleri"
"1256","142","micro_nurse","Heteranthelium piliferum"
"1257","142","micro_nurse","Bunium cylindricum"
"1258","142","micro_nurse","Verbascum cheiranthifolium"
"1259","142","micro_nurse","Artemisia kopetdaghensis"
"1260","142","micro_nurse","Alyssum szowitsianum"
"1261","142","micro_nurse","Acanthophyllum glandulosum"
"1262","142","micro_nurse","Festuca valesiaca"
"1263","142","micro_nurse","Acantholimon raddeanum"
"1264","142","micro_nurse","Stipa arabica"
"1265","142","micro_nurse","Tragopogon vvedenskyi"
"1266","142","micro_nurse","Allium xiphopetalum"
"1267","142","micro_nurse","Vicia subvillosa"
"1268","142","micro_nurse","Taraxacum montanum"
"1269","142","micro_nurse","Stipa turkestanica"
"1270","142","micro_nurse","Lactuca orientalis"
"1271","142","micro_nurse","Rochelia disperma"
"1272","142","micro_nurse","Iris songarica"
"1273","142","micro_nurse","Erysimum ischnostylum"
"1274","142","micro_nurse","Centaurea virgata"
"1275","142","micro_nurse","Phlomis cancellata"
"1276","142","micro_nurse","Agropyron sp."
"1277","142","micro_bare","Eremurus stenophyllus"
"1278","142","micro_bare","Euphorbia boissieri"
"1279","142","micro_bare","Lactuca orientalis"
"1280","142","micro_bare","Polygonum sewerzowii"
"1281","142","micro_bare","Rosa persica"
"1282","142","micro_bare","Verbascum cheiranthifolium"
"1283","142","micro_bare","Cirsium bornmuelleri"
"1284","142","micro_bare","Ziziphora clinopodioides"
"1285","142","micro_bare","Crucianella gilanica"
"1286","142","micro_bare","Eryngium bungei"
"1287","142","micro_bare","Elymus repens"
"1288","142","micro_bare","Iris songarica"
"1289","142","micro_bare","Eremopyrum bonaepartis"
"1290","142","micro_bare","Eremopyrum"
"1291","142","micro_bare","Lappula barbata"
"1292","142","micro_bare","Poa bulbosa"
"1293","142","micro_bare","Taraxacum montanum"
"1294","142","micro_bare","Thesium kotschyanum"
"1295","142","micro_bare","Phlomis cancellata"
"1296","142","micro_bare","Acantholimon raddeanum"
"1297","142","micro_bare","Bunium cylindricum"
"1298","142","micro_bare","Ziziphora persica"
"1299","142","micro_bare","Heteranthelium piliferum"
"1300","142","micro_bare","Artemisia kopetdaghensis"
"1301","142","micro_bare","Stipa arabica"
"1302","142","micro_bare","Vicia subvillosa"
"1303","142","micro_bare","Centaurea virgata"
"1304","142","micro_bare","Tragopogon vvedenskyi"
"1305","142","micro_bare","Acanthophyllum sp."
"1306","142","micro_bare","Erysimum ischnostylum"
"1307","142","micro_bare","Allium xiphopetalum"
"1308","142","micro_bare","Acanthophyllum glandulosum"
"1309","142","micro_bare","Agropyron sp."
"1310","142","micro_bare","Acantholimon erinaceum"
"1311","143","nurse","Artemisia kopetdaghensis"
"1312","143","nurse","Astragalus chrysostachys"
"1313","143","nurse","Cerasus microcarpa"
"1314","143","micro_nurse","Crucianella gilanica"
"1315","143","micro_nurse","Bunium cylindricum"
"1316","143","micro_nurse","Poa bulbosa"
"1317","143","micro_nurse","Rosa persica"
"1318","143","micro_nurse","Festuca valesiaca"
"1319","143","micro_nurse","Acantholimon erinaceum"
"1320","143","micro_nurse","Heteranthelium piliferum"
"1321","143","micro_nurse","Alyssum szowitsianum"
"1322","143","micro_nurse","Ziziphora clinopodioides"
"1323","143","micro_nurse","Verbascum cheiranthifolium"
"1324","143","micro_nurse","Euphorbia boissieri"
"1325","143","micro_nurse","Eremurus stenophyllus"
"1326","143","micro_nurse","Taraxacum montanum"
"1327","143","micro_nurse","Elymus repens"
"1328","143","micro_nurse","Eryngium bungei"
"1329","143","micro_nurse","Cousinia sp."
"1330","143","micro_nurse","Tragopogon vvedenskyi"
"1331","143","micro_nurse","Dianthus polylepis"
"1332","143","micro_nurse","Centaurea virgata"
"1333","143","micro_nurse","Stipa arabica"
"1334","143","micro_nurse","Acanthophyllum korshinskyi"
"1335","143","micro_nurse","Artemisia kopetdaghensis"
"1336","143","micro_nurse","Lactuca orientalis"
"1337","143","micro_nurse","Iris songarica"
"1338","143","micro_nurse","Allium xiphopetalum"
"1339","143","micro_nurse","Stipa turkestanica"
"1340","143","micro_nurse","Bothriochloa ischaemum"
"1341","143","micro_nurse","Convolvulus lineatus"
"1342","143","micro_nurse","Rochelia disperma"
"1343","143","micro_nurse","Melica persica"
"1344","143","micro_nurse","Acantholimon raddeanum"
"1345","143","micro_nurse","Rosa canina"
"1346","143","micro_nurse","Juniperus polycarpos"
"1347","143","micro_nurse","Lappula barbata"
"1348","143","micro_nurse","Astragalus jolderensis"
"1349","143","micro_nurse","Lactuca serriola"
"1350","143","micro_nurse","Convolvulus arvensis"
"1351","143","micro_nurse","Stachys lavandulifolia"
"1352","143","micro_nurse","Cirsium bornmuelleri"
"1353","143","micro_nurse","Centaurea iberica"
"1354","143","micro_nurse","Acanthophyllum glandulosum"
"1355","143","micro_bare","Heteranthelium piliferum"
"1356","143","micro_bare","Acantholimon erinaceum"
"1357","143","micro_bare","Rosa persica"
"1358","143","micro_bare","Cousinia sp."
"1359","143","micro_bare","Dianthus polylepis"
"1360","143","micro_bare","Verbascum cheiranthifolium"
"1361","143","micro_bare","Festuca valesiaca"
"1362","143","micro_bare","Artemisia kopetdaghensis"
"1363","143","micro_bare","Iris songarica"
"1364","143","micro_bare","Lappula barbata"
"1365","143","micro_bare","Lactuca serriola"
"1366","143","micro_bare","Cirsium bornmuelleri"
"1367","143","micro_bare","Crucianella gilanica"
"1368","143","micro_bare","Poa bulbosa"
"1369","143","micro_bare","Erysimum ischnostylum"
"1370","143","micro_bare","Eryngium bungei"
"1371","143","micro_bare","Euphorbia boissieri"
"1372","143","micro_bare","Eremurus stenophyllus"
"1373","143","micro_bare","Bupleurum falcatum"
"1374","143","micro_bare","Elymus repens"
"1375","143","micro_bare","Lactuca orientalis"
"1376","143","micro_bare","Convolvulus lineatus"
"1377","143","micro_bare","Centaurea virgata"
"1378","143","micro_bare","Ziziphora clinopodioides"
"1379","143","micro_bare","Taraxacum montanum"
"1380","143","micro_bare","Acanthophyllum korshinskyi"
"1381","143","micro_bare","Alyssum szowitsianum"
"1382","143","micro_bare","Stipa arabica"
"1383","143","micro_bare","Stipa torcamanica"
"1384","143","micro_bare","Bothriochloa ischaemum"
"1385","143","micro_bare","Juniperus polycarpos"
"1386","143","micro_bare","Melica persica"
"1387","143","micro_bare","Rochelia disperma"
"1388","143","micro_bare","Rosa canina"
"1389","143","micro_bare","Acantholimon raddeanum"
"1390","143","micro_bare","Galium humifusum"
"1391","143","micro_bare","Scandix"
"1392","143","micro_bare","Cerasus microcarpa"
"1393","143","micro_bare","Stipa turkestanica"
"1394","143","micro_bare","Acanthophyllum glandulosum"
"1395","143","micro_bare","Convolvulus arvensis"
"1396","143","micro_bare","Cotoneaster nummularius"
"1397","143","micro_bare","Stachys lavandulifolia"
"1398","143","micro_bare","Acanthophyllum sp."
"1399","144","nurse","Quercus castaneifolia"
"1400","144","nurse","Astragalus jolderensis"
"1401","144","nurse","Paliurus spina-christi"
"1402","144","micro_nurse","Galium verum"
"1403","144","micro_nurse","Dactylis glomerata"
"1404","144","micro_nurse","Anthemis triumfetti"
"1405","144","micro_nurse","Centaurea virgata"
"1406","144","micro_nurse","Silene sp."
"1407","144","micro_nurse","Aractium"
"1408","144","micro_nurse","Verbascum cheiranthifolium"
"1409","144","micro_nurse","Poa bulbosa"
"1410","144","micro_nurse","Thymus transcaspicus"
"1411","144","micro_nurse","Dracocephalum kotschyi"
"1412","144","micro_nurse","Stipa bromoides"
"1413","144","micro_nurse","Quercus castaneifolia"
"1414","144","micro_nurse","Tragopogon vvedenskyi"
"1415","144","micro_nurse","Astragalus verus"
"1416","144","micro_nurse","Astragalus jolderensis"
"1417","144","micro_nurse","Cotoneaster nummularius"
"1418","144","micro_nurse","Echinops koelzii"
"1419","144","micro_nurse","Teucrium polium"
"1420","144","micro_nurse","Callipeltis cucullaria"
"1421","144","micro_nurse","Bothriochloa ischaemum"
"1422","144","micro_nurse","Vincetoxicum scandens"
"1423","144","micro_nurse","Acinos graveolens"
"1424","144","micro_nurse","Lactuca serriola"
"1425","144","micro_nurse","Fumana procumbens"
"1426","144","micro_nurse","Agropyron cristatum"
"1427","144","micro_nurse","Cleistogenes serotina"
"1428","144","micro_nurse","Scabiosa columbaria"
"1429","144","micro_nurse","Carex halleriana"
"1430","144","micro_nurse","Stachys turcomanica"
"1431","144","micro_nurse","Cirsium sp."
"1432","144","micro_nurse","Lappula microcarpa"
"1433","144","micro_nurse","Ziziphora clinopodioides"
"1434","144","micro_nurse","Hypericum scabrum"
"1435","144","micro_nurse","Stipa arabica"
"1436","144","micro_nurse","Tragopogon graminifolius"
"1437","144","micro_nurse","Hymenocrater elegans"
"1438","144","micro_nurse","Haplophyllum acutifolium"
"1439","144","micro_nurse","Leontodon asperrimus"
"1440","144","micro_nurse","Elymus repens"
"1441","144","micro_nurse","Artemisia kopetdaghensis"
"1442","144","micro_nurse","Eremurus stenophyllus"
"1443","144","micro_nurse","Colutea buhsei"
"1444","144","micro_nurse","Ephedra major"
"1445","144","micro_nurse","Ziziphora persica"
"1446","144","micro_nurse","Phlomis cancellata"
"1447","144","micro_nurse","Alyssopsis mollis"
"1448","144","micro_nurse","Rosa persica"
"1449","144","micro_nurse","Centaurea sintenisiana"
"1450","144","micro_nurse","Cerasus microcarpa"
"1451","144","micro_nurse","Hymenocrater"
"1452","144","micro_nurse","Cousinia stahliana"
"1453","144","micro_nurse","Acanthophyllum sp."
"1454","144","micro_nurse","Noaea mucronata"
"1455","144","micro_nurse","Rochelia disperma"
"1456","144","micro_bare","Anthemis triumfetti"
"1457","144","micro_bare","Thymus transcaspicus"
"1458","144","micro_bare","Ziziphora clinopodioides"
"1459","144","micro_bare","Centaurea virgata"
"1460","144","micro_bare","Stipa bromoides"
"1461","144","micro_bare","Astragalus verus"
"1462","144","micro_bare","Verbascum cheiranthifolium"
"1463","144","micro_bare","Cotoneaster nummularius"
"1464","144","micro_bare","Dracocephalum kotschyi"
"1465","144","micro_bare","Dactylis glomerata"
"1466","144","micro_bare","Cleistogenes serotina"
"1467","144","micro_bare","Teucrium polium"
"1468","144","micro_bare","Astragalus jolderensis"
"1469","144","micro_bare","Tragopogon vvedenskyi"
"1470","144","micro_bare","Acinos graveolens"
"1471","144","micro_bare","Bothriochloa ischaemum"
"1472","144","micro_bare","Vincetoxicum scandens"
"1473","144","micro_bare","Galium verum"
"1474","144","micro_bare","Fumana procumbens"
"1475","144","micro_bare","Poa bulbosa"
"1476","144","micro_bare","Scabiosa columbaria"
"1477","144","micro_bare","Allium fibrosum"
"1478","144","micro_bare","Carex halleriana"
"1479","144","micro_bare","Rumex tuberosus"
"1480","144","micro_bare","Silene sp."
"1481","144","micro_bare","Echinops koelzii"
"1482","144","micro_bare","Salvia sclarea"
"1483","144","micro_bare","Stachys turcomanica"
"1484","144","micro_bare","Cirsium sp."
"1485","144","micro_bare","Melica ciliata"
"1486","144","micro_bare","Stipa arabica"
"1487","144","micro_bare","Leontodon asperrimus"
"1488","144","micro_bare","Elymus repens"
"1489","144","micro_bare","Haplophyllum acutifolium"
"1490","144","micro_bare","Phlomis cancellata"
"1491","144","micro_bare","Eremurus stenophyllus"
"1492","144","micro_bare","Ziziphora persica"
"1493","144","micro_bare","Lactuca serriola"
"1494","144","micro_bare","Alyssopsis mollis"
"1495","144","micro_bare","Hordeum bulbosum"
"1496","144","micro_bare","Hymenocrater elegans"
"1497","144","micro_bare","Rosa persica"
"1498","144","micro_bare","Centaurea sintenisiana"
"1499","144","micro_bare","Noaea mucronata"
"1500","144","micro_bare","Ephedra major"
"1501","144","micro_bare","Euphorbia falcata"
"1502","144","micro_bare","Agropyron cristatum"
"1503","144","micro_bare","Cousinia stahliana"
"1504","144","micro_bare","Lappula barbata"
"1505","145","nurse","Quercus castaneifolia"
"1506","145","nurse","Artemisia kopetdaghensis"
"1507","145","nurse","Ephedra major"
"1508","145","micro_nurse","Cotoneaster nummularius"
"1509","145","micro_nurse","Juniperus communis"
"1510","145","micro_nurse","Verbascum sp."
"1511","145","micro_nurse","Echinops koelzii"
"1512","145","micro_nurse","Vincetoxicum scandens"
"1513","145","micro_nurse","Carex halleriana"
"1514","145","micro_nurse","Dactylis glomerata"
"1515","145","micro_nurse","Astragalus jolderensis"
"1516","145","micro_nurse","Rochelia disperma"
"1517","145","micro_nurse","Hypericum scabrum"
"1518","145","micro_nurse","Stipa bromoides"
"1519","145","micro_nurse","Agropyron trichophorum"
"1520","145","micro_nurse","Teucrium polium"
"1521","145","micro_nurse","Bothriochloa ischaemum"
"1522","145","micro_nurse","Fumana procumbens"
"1523","145","micro_nurse","Viola odorata"
"1524","145","micro_nurse","Leontodon asperrimus"
"1525","145","micro_nurse","Paliurus spina-christi"
"1526","145","micro_nurse","Tragopogon graminifolius"
"1527","145","micro_nurse","Cerasus microcarpa"
"1528","145","micro_nurse","Crataegus microphylla"
"1529","145","micro_nurse","Cirsium arvensis"
"1530","145","micro_nurse","Rumex tuberosus"
"1531","145","micro_nurse","Galium verum"
"1532","145","micro_nurse","Convolvulus arvensis"
"1533","145","micro_nurse","Haplophylum"
"1534","145","micro_nurse","Stachys subaphylla"
"1535","145","micro_nurse","Thymus transcaspicus"
"1536","145","micro_nurse","Bromus tectorum"
"1537","145","micro_nurse","Dracocephalum kotschyi"
"1538","145","micro_nurse","Centaurea virgata"
"1539","145","micro_nurse","Cynodon dactylon"
"1540","145","micro_nurse","Ziziphora clinopodioides"
"1541","145","micro_nurse","Bufonia oliveriana"
"1542","145","micro_nurse","Acinos graveolens"
"1543","145","micro_nurse","Artemisia scoparia"
"1544","145","micro_nurse","Artemisia kopetdaghensis"
"1545","145","micro_nurse","Bulb sp1"
"1546","145","micro_nurse","Allium fibrosum"
"1547","145","micro_nurse","Stachys inflata"
"1548","145","micro_nurse","Silene sp."
"1549","145","micro_nurse","Stipa arabica"
"1550","145","micro_nurse","Rosa canina"
"1551","145","micro_nurse","Elymus repens"
"1552","145","micro_nurse","Centaurea sintenisiana"
"1553","145","micro_nurse","Alyssopsis mollis"
"1554","145","micro_nurse","Eremurus stenophyllus"
"1555","145","micro_nurse","Phlomis cancellata"
"1556","145","micro_nurse","Ephedra major"
"1557","145","micro_nurse","Hymenocrater elegans"
"1558","145","micro_nurse","Lactuca serriola"
"1559","145","micro_nurse","Agropyron cristatum"
"1560","145","micro_nurse","Acanthophyllum sp."
"1561","145","micro_nurse","Colutea buhsei"
"1562","145","micro_nurse","Rosa persica"
"1563","145","micro_nurse","Noaea mucronata"
"1564","145","micro_bare","Centaurea virgata"
"1565","145","micro_bare","Teucrium polium"
"1566","145","micro_bare","Verbascum sp."
"1567","145","micro_bare","Vincetoxicum scandens"
"1568","145","micro_bare","Dactylis glomerata"
"1569","145","micro_bare","Astragalus jolderensis"
"1570","145","micro_bare","Stipa bromoides"
"1571","145","micro_bare","Bothriochloa ischaemum"
"1572","145","micro_bare","Fumana procumbens"
"1573","145","micro_bare","Cotoneaster nummularius"
"1574","145","micro_bare","Echinops koelzii"
"1575","145","micro_bare","Ziziphora clinopodioides"
"1576","145","micro_bare","Cerasus microcarpa"
"1577","145","micro_bare","Stachys subaphylla"
"1578","145","micro_bare","Thymus transcaspicus"
"1579","145","micro_bare","Tragopogon graminifolius"
"1580","145","micro_bare","Rosa canina"
"1581","145","micro_bare","Onobrychis melano"
"1582","145","micro_bare","Hypericum scabrum"
"1583","145","micro_bare","Stipa arabica"
"1584","145","micro_bare","Convolvulus commutatus"
"1585","145","micro_bare","Stachys inflata"
"1586","145","micro_bare","Acinos graveolens"
"1587","145","micro_bare","Amygdalus spinosissima"
"1588","145","micro_bare","Artemisia scoparia"
"1589","145","micro_bare","Cousinia stahliana"
"1590","145","micro_bare","Carex halleriana"
"1591","145","micro_bare","Ziziphora persica"
"1592","145","micro_bare","Convolvulus lineatus"
"1593","145","micro_bare","Rhamnus pallasii"
"1594","145","micro_bare","Viola odorata"
"1595","145","micro_bare","Poa bulbosa"
"1596","145","micro_bare","Artemisia kopetdaghensis"
"1597","145","micro_bare","Elymus repens"
"1598","145","micro_bare","Dracocephalum kotschyi"
"1599","145","micro_bare","Cleistogenes serotina"
"1600","145","micro_bare","Centaurea sintenisiana"
"1601","145","micro_bare","Alyssopsis mollis"
"1602","145","micro_bare","Rosa persica"
"1603","145","micro_bare","Eremurus stenophyllus"
"1604","145","micro_bare","Euphorbia falcata"
"1605","145","micro_bare","Verbascum cheiranthifolium"
"1606","145","micro_bare","Galium verum"
"1607","145","micro_bare","Juniperus communis"
"1608","145","micro_bare","Lactuca serriola"
"1609","145","micro_bare","Phlomis cancellata"
"1610","145","micro_bare","Rochelia disperma"
"1611","146","nurse","Quercus castaneifolia"
"1612","146","nurse","Celtis"
"1613","146","micro_nurse","Colutea buhsei"
"1614","146","micro_nurse","Teucrium polium"
"1615","146","micro_nurse","Stipa bromoides"
"1616","146","micro_nurse","Dactylis glomerata"
"1617","146","micro_nurse","Cotoneaster nummularius"
"1618","146","micro_nurse","Bothriochloa ischaemum"
"1619","146","micro_nurse","Verbascum sp."
"1620","146","micro_nurse","Centaurea virgata"
"1621","146","micro_nurse","Cousinia stahliana"
"1622","146","micro_nurse","Crataegus microphylla"
"1623","146","micro_nurse","Achillea biebersteinii"
"1624","146","micro_nurse","Stachys turcomanica"
"1625","146","micro_nurse","Thymus transcaspicus"
"1626","146","micro_nurse","Acinos graveolens"
"1627","146","micro_nurse","Elymus repens"
"1628","146","micro_nurse","Rumex tuberosus"
"1629","146","micro_nurse","Allium fibrosum"
"1630","146","micro_nurse","Poa bulbosa"
"1631","146","micro_nurse","Tragopogon vvedenskyi"
"1632","146","micro_nurse","Cirsium sp."
"1633","146","micro_nurse","Lonicera nummulariifolia"
"1634","146","micro_nurse","Onobrochis"
"1635","146","micro_nurse","Aractium"
"1636","146","micro_nurse","Cirsium arvensis"
"1637","146","micro_nurse","Hypericum scabrum"
"1638","146","micro_nurse","Berberis integerrima"
"1639","146","micro_nurse","Anthemis triumfetti"
"1640","146","micro_nurse","Vincetoxicum scandens"
"1641","146","micro_nurse","Lappula barbata"
"1642","146","micro_nurse","Sanguisorba minor"
"1643","146","micro_nurse","Galium verum"
"1644","146","micro_nurse","Alyssopsis mollis"
"1645","146","micro_nurse","Echinops koelzii"
"1646","146","micro_nurse","Stachys subaphylla"
"1647","146","micro_nurse","Callipeltis cucullaria"
"1648","146","micro_nurse","Artemisia kopetdaghensis"
"1649","146","micro_nurse","Rosa canina"
"1650","146","micro_nurse","Quercus castaneifolia"
"1651","146","micro_nurse","Lactuca serriola"
"1652","146","micro_nurse","Melica ciliata"
"1653","146","micro_nurse","Polygonum aviculare"
"1654","146","micro_nurse","Salvia sclarea"
"1655","146","micro_nurse","Ziziphora clinopodioides"
"1656","146","micro_nurse","Dracocephalum kotschyi"
"1657","146","micro_nurse","Eryngium caucasicum"
"1658","146","micro_nurse","Cleistogenes serotina"
"1659","146","micro_nurse","Hymenocrater elegans"
"1660","146","micro_nurse","Centaurea sintenisiana"
"1661","146","micro_nurse","Agropyron cristatum"
"1662","146","micro_nurse","Serratula latifolia"
"1663","146","micro_nurse","Iris songarica"
"1664","146","micro_nurse","Avena sterilis"
"1665","146","micro_nurse","Onobrochis melanotrica"
"1666","146","micro_bare","Aractium"
"1667","146","micro_bare","Salvia sclarea"
"1668","146","micro_bare","Verbascum sp."
"1669","146","micro_bare","Echinops koelzii"
"1670","146","micro_bare","Stachys turcomanica"
"1671","146","micro_bare","Teucrium polium"
"1672","146","micro_bare","Centaurea virgata"
"1673","146","micro_bare","Bothriochloa ischaemum"
"1674","146","micro_bare","Cotoneaster nummularius"
"1675","146","micro_bare","Eryngium caucasicum"
"1676","146","micro_bare","Thymus transcaspicus"
"1677","146","micro_bare","Anthemis triumfetti"
"1678","146","micro_bare","Poa bulbosa"
"1679","146","micro_bare","Galium verum"
"1680","146","micro_bare","Cousinia stahliana"
"1681","146","micro_bare","Crataegus microphylla"
"1682","146","micro_bare","Dactylis glomerata"
"1683","146","micro_bare","Achillea biebersteinii"
"1684","146","micro_bare","Elymus repens"
"1685","146","micro_bare","Stipa bromoides"
"1686","146","micro_bare","Berberis integerrima"
"1687","146","micro_bare","Sanguisorba minor"
"1688","146","micro_bare","Colutea buhsei"
"1689","146","micro_bare","Cirsium sp."
"1690","146","micro_bare","Cirsium arvensis"
"1691","146","micro_bare","Iris songarica"
"1692","146","micro_bare","Acinos graveolens"
"1693","146","micro_bare","Rumex tuberosus"
"1694","146","micro_bare","Lappula barbata"
"1695","146","micro_bare","Allium fibrosum"
"1696","146","micro_bare","Callipeltis cucullaria"
"1697","146","micro_bare","Stachys subaphylla"
"1698","146","micro_bare","Centaurea sintenisiana"
"1699","146","micro_bare","Cerasus microcarpa"
"1700","146","micro_bare","Hypericum scabrum"
"1701","146","micro_bare","Polygonum aviculare"
"1702","146","micro_bare","Tragopogon vvedenskyi"
"1703","146","micro_bare","Artemisia kopetdaghensis"
"1704","146","micro_bare","Lactuca serriola"
"1705","146","micro_bare","Melica ciliata"
"1706","146","micro_bare","Alyssopsis mollis"
"1707","146","micro_bare","Hymenocrater elegans"
"1708","146","micro_bare","Fumana procumbens"
"1709","146","micro_bare","Cleistogenes serotina"
"1710","146","micro_bare","Acer monspessulanum"
"1711","146","micro_bare","Taraxacum montanum"
"1712","146","micro_bare","Ziziphora clinopodioides"
"1713","146","micro_bare","Skrozorera"
"1714","146","micro_bare","Quercus castaneifolia"
"1715","146","micro_bare","Serratula latifolia"
"1716","146","micro_bare","Euphorbia falcata"
"1717","146","micro_bare","Agropyron cristatum"
"1718","146","micro_bare","Rosa canina"
"1719","146","micro_bare","Avena sterilis"
"1720","146","micro_bare","Onobrochis melanotrica"
"1721","146","micro_bare","Dracocephalum kotschyi"
"1722","146","micro_bare","Lonicera nummulariifolia"
"1723","147","nurse","Pistacia vera"
"1724","147","micro_nurse","Kochia prostrata"
"1725","147","micro_nurse","Noaea mucronata"
"1726","147","micro_nurse","Carex stenophylla"
"1727","147","micro_nurse","Astragalus verus"
"1728","147","micro_bare","Carex stenophylla"
"1729","148","nurse","Kochia prostrata"
"1730","148","nurse","Pistacia vera"
"1731","148","nurse","Artemisia kopetdaghensis"
"1732","148","micro_nurse","Artemisia kopetdaghensis"
"1733","148","micro_nurse","Carex stenophylla"
"1734","148","micro_nurse","Khochia protate"
"1735","148","micro_nurse","Phlomoides labiosa"
"1736","148","micro_nurse","Salsola dendroides"
"1737","148","micro_nurse","Rosa persica"
"1738","148","micro_nurse","Ephedra foliata"
"1739","148","micro_nurse","Bunium cylindricum"
"1740","148","micro_nurse","Zygophyllum atriplicoides"
"1741","148","micro_nurse","Centaurea virgata"
"1742","148","micro_nurse","Amygdalus spinosissima"
"1743","148","micro_nurse","Astragalus brevidens"
"1744","148","micro_nurse","Teucrium polium"
"1745","148","micro_nurse","Noaea mucronata"
"1746","148","micro_nurse","Stachys lavandulifolia"
"1747","148","micro_nurse","Callipeltis cucullaria"
"1748","148","micro_nurse","Linaria simplex"
"1749","148","micro_nurse","Kochia prostrata"
"1750","148","micro_nurse","Allium sp."
"1751","148","micro_nurse","Velezia rigida"
"1752","148","micro_bare","Carex stenophylla"
"1753","148","micro_bare","Rosa persica"
"1754","148","micro_bare","Bunium cylindricum"
"1755","148","micro_bare","Stachys lavandulifolia"
"1756","148","micro_bare","Phlomoides labiosa"
"1757","148","micro_bare","Centaurea virgata"
"1758","148","micro_bare","Ephedra foliata"
"1759","148","micro_bare","Koelpinia linearis"
"1760","149","nurse","Pistacia vera"
"1761","149","nurse","Zygophyllum atriplicoides"
"1762","149","nurse","Artemisia kopetdaghensis"
"1763","149","micro_nurse","Cousinia microcarpa"
"1764","149","micro_nurse","Bunium cylindricum"
"1765","149","micro_nurse","Onobrychis radiata"
"1766","149","micro_nurse","Galium elegans"
"1767","149","micro_nurse","Artemisia kopetdaghensis"
"1768","149","micro_nurse","Zygophyllum atriplicoides"
"1769","149","micro_nurse","Koelpinia linearis"
"1770","149","micro_nurse","Kochia prostrata"
"1771","149","micro_nurse","Stachys lavandulifolia"
"1772","149","micro_nurse","Stipa arabica"
"1773","149","micro_nurse","Astragalus filicaulis"
"1774","149","micro_nurse","Phlomoides labiosa"
"1775","149","micro_nurse","Ephedra foliata"
"1776","149","micro_nurse","Carex stenophylla"
"1777","149","micro_nurse","Centaurea virgata"
"1778","149","micro_nurse","Eremodaucus lehmannii"
"1779","149","micro_nurse","Astragalus sp."
"1780","149","micro_nurse","Vicia subvillosa"
"1781","149","micro_bare","Cousinia microcarpa"
"1782","149","micro_bare","Haplophyllum acutifolium"
"1783","149","micro_bare","Onobrychis pulchella"
"1784","149","micro_bare","Onobrychis radiata"
"1785","149","micro_bare","Phlomoides labiosa"
"1786","149","micro_bare","Bunium cylindricum"
"1787","149","micro_bare","Stipa arabica"
"1788","149","micro_bare","Zygophyllum atriplicoides"
"1789","149","micro_bare","Stachys lavandulifolia"
"1790","149","micro_bare","Onobrychis chorassanica"
"1791","149","micro_bare","Carex stenophylla"
"1792","149","micro_bare","Centaurea virgata"
"1793","149","micro_bare","Eremodaucus lehmannii"
"1794","149","micro_bare","Astragalus filicaulis"
"1795","149","micro_bare","Convolvulus lineatus"
"1796","149","micro_bare","Poa bulbosa"
"1797","149","micro_bare","Ephedra foliata"
"1798","149","micro_bare","Cousinia sp."
"1799","150","nurse","Artemisia kopetdaghensis"
"1800","150","nurse","Pistacia vera"
"1801","150","nurse","Zygophyllum atriplicoides"
"1802","150","micro_nurse","Galium elegans"
"1803","150","micro_nurse","Artemisia kopetdaghensis"
"1804","150","micro_nurse","Eremodaucus lehmannii"
"1805","150","micro_nurse","Bunium cylindricum"
"1806","150","micro_nurse","Crambe kotschyana"
"1807","150","micro_nurse","Zygophyllum atriplicoides"
"1808","150","micro_nurse","Amygdalus spinosissima"
"1809","150","micro_nurse","Torginia latipholia"
"1810","150","micro_nurse","Stachys lavandulifolia"
"1811","150","micro_nurse","Stachys trinervis"
"1812","150","micro_nurse","Ephedra foliata"
"1813","150","micro_nurse","Allium sp."
"1814","150","micro_nurse","Noaea mucronata"
"1815","150","micro_nurse","Astragalus brevidens"
"1816","150","micro_nurse","Pistacia vera"
"1817","150","micro_nurse","Tulipa undulatifolia"
"1818","150","micro_bare","Crambe kotschyana"
"1819","150","micro_bare","Carex stenophylla"
"1820","150","micro_bare","Alyssum desertorum"
"1821","150","micro_bare","Tulipa undulatifolia"
