"","ID","replicate","D_bare_only","D_nurse_only","D_both"
"2298","148","73",NA,NA,NA
"2299","148","74",NA,NA,NA
"2300","148","75",NA,NA,NA
"2301","149","1",3.36315156470353,NA,NA
"2302","149","2",NA,NA,NA
"2303","149","3",NA,3.21964274686403,NA
"2304","149","4",NA,3.30250546421175,NA
"2305","149","5",NA,3.5059105112451,NA
"2306","149","6",NA,NA,NA
"2307","149","7",NA,3.30250546421175,NA
"2308","149","8",NA,NA,NA
"2309","149","9",NA,NA,NA
"2310","149","10",NA,NA,NA
"2311","149","11",NA,NA,3.13678002951631
"2312","149","12",NA,3.30250546421175,NA
"2313","149","13",NA,3.30250546421175,NA
"2314","149","14",NA,3.30250546421175,NA
"2315","149","15",NA,3.30250546421175,NA
"2316","149","16",NA,3.30250546421175,NA
"2317","149","17",NA,3.21964274686403,NA
"2318","149","18",NA,3.30250546421175,NA
"2319","149","19",NA,3.30250546421175,NA
"2320","149","20",NA,3.21964274686403,NA
"2321","149","21",NA,NA,NA
"2322","149","22",NA,3.30250546421175,NA
"2323","149","23",NA,3.30250546421175,NA
"2324","149","24",NA,3.30250546421175,NA
"2325","149","25",NA,3.30250546421175,NA
"2326","149","26",NA,NA,NA
"2327","149","27",NA,NA,NA
"2328","149","28",NA,NA,NA
"2329","149","29",NA,NA,NA
"2330","149","30",NA,NA,NA
"2331","149","31",NA,NA,NA
"2332","149","32",NA,NA,1.93494430378171
"2333","149","33",NA,1.33557829472322,NA
"2334","149","34",NA,NA,NA
"2335","149","35",NA,NA,NA
"2336","149","36",NA,NA,NA
"2337","149","37",NA,1.33557829472322,NA
"2338","149","38",NA,1.33557829472322,NA
"2339","149","39",NA,NA,NA
"2340","149","40",NA,NA,NA
"2341","149","41",NA,NA,NA
"2342","149","42",NA,NA,NA
"2343","149","43",NA,NA,NA
"2344","149","44",NA,NA,NA
"2345","149","45",NA,NA,NA
"2346","149","46",NA,NA,NA
"2347","149","47",NA,NA,NA
"2348","149","48",NA,1.33557829472322,NA
"2349","149","49",NA,1.33557829472322,NA
"2350","149","50",NA,1.50833920931925,NA
"2351","149","51",NA,NA,NA
"2352","149","52",NA,NA,NA
"2353","149","53",NA,NA,NA
"2354","149","54",NA,NA,NA
"2355","149","55",NA,NA,NA
"2356","149","56",NA,NA,NA
"2357","149","57",NA,NA,NA
"2358","149","58",NA,NA,NA
"2359","149","59",NA,NA,NA
"2360","149","60",NA,NA,NA
"2361","149","61",NA,NA,NA
"2362","149","62",NA,NA,NA
"2363","149","63",NA,NA,NA
"2364","149","64",NA,NA,NA
"2365","149","65",NA,NA,NA
"2366","149","66",NA,NA,NA
"2367","149","67",NA,NA,NA
"2368","149","68",NA,NA,NA
"2369","149","69",1.37433712799022,NA,NA
"2370","149","70",NA,NA,NA
"2371","149","71",NA,NA,NA
"2372","149","72",NA,NA,NA
"2373","149","73",NA,NA,NA
"2374","149","74",1.64143669341796,NA,NA
"2375","149","75",NA,NA,NA
"2376","150","1",NA,NA,NA
"2377","150","2",NA,NA,NA
"2378","150","3",NA,NA,NA
"2379","150","4",NA,NA,NA
"2380","150","5",NA,NA,NA
"2381","150","6",NA,NA,NA
"2382","150","7",NA,NA,NA
"2383","150","8",NA,NA,NA
"2384","150","9",NA,NA,NA
"2385","150","10",NA,NA,NA
"2386","150","11",NA,NA,NA
"2387","150","12",NA,NA,NA
"2388","150","13",NA,NA,NA
"2389","150","14",NA,NA,NA
"2390","150","15",NA,NA,NA
"2391","150","16",NA,NA,NA
"2392","150","17",NA,NA,NA
"2393","150","18",NA,NA,NA
"2394","150","19",NA,NA,NA
"2395","150","20",NA,NA,NA
"2396","150","21",NA,NA,NA
"2397","150","22",NA,NA,NA
"2398","150","23",NA,NA,NA
"2399","150","24",NA,NA,NA
"2400","150","25",NA,NA,NA
"2401","150","26",NA,3.30250546421175,NA
"2402","150","27",NA,3.30250546421175,NA
"2403","150","28",3.13678002951631,3.30250546421175,NA
"2404","150","29",NA,3.30250546421175,NA
"2405","150","30",NA,3.30250546421175,NA
"2406","150","31",NA,NA,NA
"2407","150","32",NA,3.21964274686403,NA
"2408","150","33",NA,3.30250546421175,NA
"2409","150","34",NA,3.30250546421175,NA
"2410","150","35",NA,3.30250546421175,NA
"2411","150","36",NA,NA,NA
"2412","150","37",NA,3.30250546421175,NA
"2413","150","38",NA,3.21964274686403,NA
"2414","150","39",NA,3.21964274686403,NA
"2415","150","40",NA,3.30250546421175,NA
"2416","150","41",NA,NA,NA
"2417","150","42",NA,NA,NA
"2418","150","43",NA,3.30250546421175,NA
"2419","150","44",NA,3.21964274686403,NA
"2420","150","45",NA,3.30250546421175,NA
"2421","150","46",NA,3.30250546421175,NA
"2422","150","47",3.34206438186648,3.32228492303912,NA
"2423","150","48",NA,NA,NA
"2424","150","49",NA,3.30250546421175,NA
"2425","150","50",3.36315156470353,3.30250546421175,NA
"2426","150","51",NA,1.33557829472322,NA
"2427","150","52",NA,2.23617916211976,NA
"2428","150","53",NA,1.33557829472322,NA
"2429","150","54",NA,1.33557829472322,NA
"2430","150","55",NA,NA,NA
"2431","150","56",NA,1.33557829472322,NA
"2432","150","57",NA,NA,NA
"2433","150","58",NA,1.33557829472322,NA
"2434","150","59",NA,NA,NA
"2435","150","60",NA,1.33557829472322,NA
"2436","150","61",NA,1.33557829472322,NA
"2437","150","62",NA,1.33557829472322,NA
"2438","150","63",NA,NA,NA
"2439","150","64",NA,NA,NA
"2440","150","65",NA,1.33557829472322,NA
"2441","150","66",NA,NA,NA
"2442","150","67",NA,1.33557829472322,NA
"2443","150","68",NA,NA,NA
"2444","150","69",NA,1.33557829472322,NA
"2445","150","70",NA,1.33557829472322,NA
"2446","150","71",NA,NA,NA
"2447","150","72",NA,1.33557829472322,NA
"2448","150","73",NA,1.33557829472322,NA
"2449","150","74",NA,1.33557829472322,NA
"2450","150","75",NA,1.33557829472322,NA
"2451","151","1",NA,5.46483093858012,NA
"2452","151","2",7.46130229008741,6.13032138908255,NA
"2453","151","3",NA,3.99048906571281,NA
"2454","151","4",NA,3.99048906571281,NA
"2455","151","5",NA,4.61373294816918,NA
"2456","151","6",NA,NA,NA
"2457","151","7",NA,4.02996914355567,NA
"2458","151","8",NA,3.99048906571281,NA
"2459","151","9",NA,3.28393623035596,NA
"2460","151","10",NA,3.99048906571281,NA
"2461","151","11",NA,4.10892929924138,NA
"2462","151","12",NA,NA,NA
"2463","152","1",NA,6.847943178221,NA
"2464","152","2",NA,6.847943178221,NA
"2465","152","3",8.67480699071407,7.21618399273899,NA
"2466","152","4",NA,7.21618399273899,NA
"2467","152","5",NA,5.90808880520122,NA
"2468","152","6",NA,7.21618399273899,NA
"2469","152","7",NA,5.90808880520122,NA
"2470","152","8",NA,5.90808880520122,NA
"2471","152","9",NA,NA,NA
"2472","152","10",NA,NA,NA
"2473","152","11",NA,NA,NA
"2474","152","12",NA,NA,NA
"2475","152","13",NA,NA,NA
"2476","152","14",NA,NA,NA
"2477","152","15",NA,NA,NA
"2478","152","16",NA,NA,NA
"2479","152","17",NA,NA,NA
"2480","152","18",NA,NA,NA
"2481","152","19",NA,NA,NA
"2482","152","20",NA,NA,NA
"2483","152","21",NA,3.91723609960713,NA
"2484","152","22",NA,3.66928091252812,NA
"2485","152","23",NA,NA,NA
"2486","153","1",NA,NA,NA
"2487","153","2",1.40992041959688,NA,NA
"2488","153","3",NA,NA,NA
"2489","153","4",NA,NA,NA
"2490","153","5",1.40992041959688,NA,NA
"2491","153","6",NA,NA,NA
"2492","153","7",NA,NA,NA
"2493","153","8",1.40992041959688,NA,NA
"2494","153","9",NA,NA,1.40103687906566
"2495","153","10",NA,1.24026139349774,NA
"2496","153","11",NA,NA,NA
"2497","153","12",1.40103687906566,1.07948590792981,NA
"2498","153","13",NA,NA,NA
"2499","153","14",NA,NA,NA
"2500","153","15",1.40103687906566,NA,NA
"2501","153","16",3.40382575202489,NA,NA
"2502","153","17",NA,1.07948590792981,NA
"2503","153","18",NA,NA,1.07948590792981
"2504","153","19",NA,NA,NA
"2505","153","20",NA,NA,1.07948590792981
"2506","153","21",NA,NA,NA
"2507","153","22",NA,NA,NA
"2508","153","23",1.07948590792981,NA,NA
"2509","153","24",NA,1.07948590792981,NA
"2510","153","25",NA,1.07948590792981,NA
"2511","153","26",NA,4.03894059666893,NA
"2512","153","27",NA,3.66473471957272,NA
"2513","153","28",NA,NA,3.66473471957272
"2514","153","29",4.03159726423278,NA,NA
"2515","153","30",NA,3.66473471957272,NA
"2516","153","31",NA,NA,3.28393623035596
"2517","153","32",NA,3.66473471957272,NA
"2518","153","33",NA,2.90313774113919,3.66473471957272
"2519","154","1",7.25749755508454,6.19189208333684,NA
"2520","154","2",7.20264760999185,6.46143505835526,NA
"2521","154","3",7.4867054064687,6.19189208333684,NA
"2522","154","4",7.4220473903626,5.46483093858012,7.64601437285028
"2523","154","5",7.59868889771254,5.78007563723691,NA
"2524","154","6",7.4867054064687,6.19189208333684,NA
"2525","154","7",7.53403088160644,NA,7.5513634225748
"2526","154","8",7.59868889771254,NA,NA
"2527","154","9",7.64601437285028,NA,NA
"2528","154","10",6.8899992909027,7.12971641907881,4.3162434118529
"2529","154","11",7.64601437285028,5.98112889235159,7.08239094394107
"2530","154","12",7.64601437285028,NA,7.5513634225748
"2531","154","13",7.02828970370038,6.24656032114025,7.5513634225748
"2532","154","14",7.12971641907881,NA,7.5513634225748
"2533","155","1",NA,NA,NA
"2534","155","2",NA,NA,NA
"2535","155","3",NA,NA,NA
"2536","155","4",NA,NA,NA
"2537","155","5",NA,NA,NA
"2538","155","6",NA,NA,NA
"2539","155","7",NA,NA,NA
"2540","155","8",3.65644287743717,NA,NA
"2541","155","9",NA,NA,NA
"2542","155","10",NA,NA,NA
"2543","155","11",NA,NA,NA
"2544","155","12",NA,NA,NA
"2545","155","13",NA,NA,NA
"2546","155","14",NA,NA,NA
"2547","155","15",NA,NA,NA
"2548","155","16",NA,NA,NA
"2549","155","17",NA,NA,NA
"2550","155","18",NA,NA,NA
"2551","155","19",NA,NA,NA
"2552","155","20",NA,NA,NA
"2553","155","21",NA,NA,NA
"2554","155","22",NA,NA,NA
"2555","155","23",NA,NA,NA
"2556","155","24",NA,NA,NA
"2557","155","25",NA,NA,NA
"2558","155","26",NA,NA,NA
"2559","155","27",NA,NA,NA
"2560","155","28",NA,NA,NA
"2561","155","29",NA,NA,NA
"2562","155","30",NA,NA,NA
"2563","155","31",NA,NA,NA
"2564","155","32",NA,NA,NA
"2565","155","33",NA,NA,NA
"2566","155","34",NA,NA,NA
"2567","155","35",NA,NA,NA
"2568","155","36",NA,NA,NA
"2569","155","37",NA,NA,NA
"2570","155","38",NA,NA,NA
"2571","155","39",NA,NA,NA
"2572","155","40",NA,NA,NA
"2573","155","41",NA,NA,NA
"2574","155","42",NA,NA,NA
"2575","155","43",NA,NA,NA
"2576","155","44",NA,NA,NA
"2577","155","45",NA,NA,NA
"2578","155","46",NA,NA,NA
"2579","155","47",NA,NA,NA
"2580","155","48",NA,NA,NA
"2581","155","49",NA,NA,NA
"2582","155","50",NA,NA,NA
"2583","155","51",NA,NA,NA
"2584","155","52",NA,NA,NA
"2585","155","53",NA,NA,NA
"2586","155","54",NA,NA,NA
"2587","155","55",NA,NA,NA
"2588","155","56",NA,NA,NA
"2589","155","57",NA,NA,NA
"2590","155","58",NA,NA,NA
"2591","155","59",NA,NA,NA
"2592","155","60",NA,NA,NA
"2593","155","61",NA,NA,NA
"2594","155","62",NA,NA,NA
"2595","155","63",NA,NA,NA
"2596","155","64",NA,3.65644287743717,NA
"2597","155","65",NA,NA,NA
"2598","155","66",NA,NA,NA
"2599","155","67",3.65644287743717,NA,NA
"2600","155","68",NA,NA,NA
"2601","155","69",NA,NA,NA
"2602","155","70",NA,NA,NA
"2603","155","71",NA,NA,NA
"2604","155","72",NA,NA,NA
"2605","155","73",NA,NA,NA
"2606","155","74",NA,NA,NA
"2607","155","75",NA,NA,NA
"2608","156","1",NA,NA,NA
"2609","156","2",NA,NA,NA
"2610","156","3",NA,NA,NA
"2611","156","4",NA,NA,NA
"2612","156","5",NA,NA,NA
"2613","156","6",NA,NA,NA
"2614","156","7",NA,NA,NA
"2615","156","8",NA,NA,NA
"2616","156","9",NA,NA,NA
"2617","156","10",3.65644287743717,NA,NA
"2618","156","11",NA,NA,NA
"2619","156","12",NA,NA,NA
"2620","156","13",NA,NA,NA
"2621","156","14",NA,NA,NA
"2622","156","15",NA,NA,NA
"2623","156","16",NA,NA,NA
"2624","156","17",NA,NA,NA
"2625","156","18",NA,NA,NA
"2626","156","19",NA,NA,NA
"2627","156","20",NA,NA,NA
"2628","156","21",NA,NA,NA
"2629","156","22",NA,NA,NA
"2630","156","23",NA,NA,NA
"2631","156","24",NA,NA,NA
"2632","156","25",NA,NA,NA
"2633","156","26",NA,NA,NA
"2634","156","27",NA,NA,NA
"2635","156","28",NA,NA,NA
"2636","156","29",NA,NA,NA
"2637","156","30",3.65644287743717,NA,NA
"2638","156","31",NA,NA,NA
"2639","156","32",NA,NA,NA
"2640","156","33",NA,NA,NA
"2641","156","34",NA,NA,NA
"2642","156","35",NA,NA,NA
"2643","156","36",NA,NA,NA
"2644","156","37",NA,NA,NA
"2645","156","38",NA,NA,NA
"2646","156","39",NA,NA,NA
"2647","156","40",NA,NA,NA
"2648","156","41",NA,NA,NA
"2649","156","42",NA,NA,NA
"2650","156","43",NA,NA,NA
"2651","156","44",NA,NA,NA
"2652","156","45",NA,NA,NA
"2653","156","46",NA,NA,NA
"2654","156","47",NA,NA,NA
"2655","156","48",NA,NA,NA
"2656","156","49",NA,NA,NA
"2657","156","50",NA,NA,NA
"2658","156","51",NA,NA,NA
"2659","156","52",NA,NA,NA
"2660","156","53",NA,NA,NA
"2661","156","54",NA,NA,NA
"2662","156","55",NA,NA,NA
"2663","156","56",NA,NA,NA
"2664","156","57",3.65644287743717,NA,NA
"2665","156","58",NA,NA,NA
"2666","156","59",NA,NA,NA
"2667","156","60",NA,NA,NA
"2668","156","61",NA,NA,NA
"2669","156","62",NA,NA,NA
"2670","156","63",NA,NA,NA
"2671","156","64",NA,NA,NA
"2672","156","65",NA,NA,NA
"2673","156","66",NA,NA,NA
"2674","156","67",NA,NA,NA
"2675","156","68",NA,NA,NA
"2676","156","69",NA,NA,NA
"2677","156","70",NA,NA,NA
"2678","156","71",3.65644287743717,NA,NA
"2679","156","72",NA,NA,NA
"2680","156","73",3.65644287743717,NA,NA
"2681","156","74",3.65644287743717,NA,NA
"2682","156","75",3.65644287743717,NA,NA
"2683","157","1",NA,NA,NA
"2684","157","2",3.65644287743717,NA,NA
"2685","157","3",NA,NA,NA
"2686","157","4",NA,NA,NA
"2687","157","5",3.65644287743717,NA,NA
"2688","157","6",NA,NA,NA
"2689","157","7",NA,NA,NA
"2690","157","8",NA,NA,NA
"2691","157","9",NA,NA,NA
"2692","157","10",NA,NA,NA
"2693","157","11",NA,NA,NA
"2694","157","12",NA,NA,NA
"2695","157","13",NA,NA,NA
"2696","157","14",NA,NA,NA
"2697","157","15",NA,NA,NA
"2698","157","16",NA,NA,NA
"2699","157","17",3.65644287743717,NA,NA
"2700","157","18",NA,NA,NA
"2701","157","19",NA,1.88598867473217,NA
"2702","157","20",NA,NA,NA
"2703","157","21",NA,NA,NA
"2704","157","22",NA,1.88598867473217,NA
"2705","157","23",NA,NA,NA
"2706","157","24",NA,1.88598867473217,NA
"2707","157","25",NA,NA,NA
"2708","157","26",NA,NA,NA
"2709","157","27",NA,NA,NA
"2710","157","28",NA,NA,NA
"2711","157","29",NA,1.88598867473217,NA
"2712","157","30",NA,NA,NA
"2713","157","31",NA,NA,NA
"2714","157","32",NA,NA,NA
"2715","157","33",NA,NA,NA
"2716","157","34",NA,NA,NA
"2717","157","35",NA,NA,NA
"2718","157","36",NA,NA,NA
"2719","157","37",NA,NA,NA
"2720","157","38",NA,NA,NA
"2721","157","39",NA,NA,NA
"2722","157","40",NA,NA,NA
"2723","157","41",NA,NA,NA
"2724","157","42",NA,NA,NA
"2725","157","43",NA,NA,NA
"2726","157","44",NA,NA,NA
"2727","157","45",NA,NA,NA
"2728","157","46",NA,NA,NA
"2729","157","47",NA,NA,NA
"2730","157","48",NA,NA,NA
"2731","157","49",NA,NA,NA
"2732","157","50",NA,NA,NA
"2733","157","51",NA,NA,NA
"2734","157","52",NA,NA,NA
"2735","157","53",NA,NA,NA
"2736","157","54",NA,NA,NA
"2737","157","55",NA,NA,NA
"2738","157","56",NA,NA,NA
"2739","157","57",NA,NA,NA
"2740","157","58",NA,NA,NA
"2741","157","59",NA,NA,NA
"2742","157","60",NA,NA,NA
"2743","157","61",NA,NA,NA
"2744","157","62",NA,NA,NA
"2745","157","63",NA,NA,NA
"2746","157","64",NA,NA,NA
"2747","157","65",NA,NA,NA
"2748","157","66",NA,NA,NA
"2749","157","67",NA,NA,NA
"2750","157","68",NA,NA,NA
"2751","157","69",NA,NA,NA
"2752","157","70",NA,NA,NA
"2753","157","71",NA,NA,NA
"2754","157","72",NA,NA,NA
"2755","157","73",NA,NA,NA
"2756","157","74",NA,NA,NA
"2757","157","75",NA,NA,NA
"2758","158","1",NA,NA,NA
"2759","158","2",NA,NA,NA
"2760","158","3",NA,NA,NA
"2761","158","4",NA,NA,NA
"2762","158","5",NA,NA,NA
"2763","158","6",NA,NA,NA
"2764","158","7",NA,NA,NA
"2765","158","8",NA,NA,NA
"2766","158","9",NA,NA,NA
"2767","158","10",NA,NA,NA
"2768","158","11",NA,NA,NA
"2769","158","12",NA,NA,NA
"2770","158","13",NA,NA,NA
"2771","158","14",NA,2.18335559128535,NA
"2772","158","15",NA,NA,NA
"2773","158","16",NA,NA,NA
"2774","158","17",NA,NA,NA
"2775","158","18",NA,2.18335559128535,NA
"2776","158","19",NA,NA,NA
"2777","158","20",NA,NA,NA
"2778","158","21",NA,2.18335559128535,NA
"2779","158","22",NA,NA,NA
"2780","158","23",NA,2.18335559128535,NA
"2781","158","24",NA,NA,NA
"2782","158","25",NA,NA,NA
"2783","158","26",NA,NA,NA
"2784","158","27",NA,NA,NA
"2785","158","28",NA,NA,NA
"2786","158","29",NA,NA,NA
"2787","158","30",NA,3.65644287743717,NA
"2788","158","31",NA,NA,NA
"2789","158","32",NA,NA,NA
"2790","158","33",NA,NA,NA
"2791","158","34",NA,NA,NA
"2792","158","35",NA,NA,NA
"2793","158","36",NA,NA,NA
"2794","158","37",NA,NA,NA
"2795","158","38",NA,2.18335559128535,NA
"2796","158","39",NA,NA,NA
"2797","158","40",NA,NA,NA
"2798","158","41",NA,NA,NA
"2799","158","42",NA,NA,NA
"2800","158","43",NA,NA,NA
"2801","158","44",NA,2.18335559128535,NA
"2802","158","45",NA,NA,NA
"2803","158","46",NA,NA,NA
"2804","158","47",NA,NA,NA
"2805","158","48",3.65644287743717,2.18335559128535,NA
"2806","158","49",NA,NA,NA
"2807","158","50",NA,NA,NA
"2808","158","51",NA,NA,NA
"2809","158","52",NA,NA,NA
"2810","158","53",NA,NA,NA
"2811","158","54",NA,NA,NA
"2812","158","55",NA,NA,NA
"2813","158","56",NA,NA,NA
"2814","158","57",NA,NA,NA
"2815","158","58",NA,NA,NA
"2816","158","59",NA,NA,NA
"2817","158","60",NA,NA,NA
"2818","158","61",NA,NA,NA
"2819","158","62",NA,NA,NA
"2820","158","63",NA,NA,NA
"2821","158","64",NA,NA,NA
"2822","158","65",NA,NA,NA
"2823","158","66",NA,NA,NA
"2824","158","67",NA,NA,NA
"2825","158","68",NA,NA,NA
"2826","158","69",NA,NA,NA
"2827","158","70",NA,NA,NA
"2828","158","71",NA,NA,NA
"2829","158","72",NA,NA,NA
"2830","158","73",NA,NA,NA
"2831","158","74",NA,NA,NA
"2832","158","75",NA,NA,NA
"2833","159","1",NA,NA,NA
"2834","159","2",NA,NA,NA
"2835","159","3",NA,NA,NA
"2836","159","4",NA,NA,NA
"2837","159","5",NA,NA,NA
"2838","159","6",NA,NA,NA
"2839","159","7",NA,NA,NA
"2840","159","8",NA,NA,NA
"2841","159","9",NA,NA,NA
"2842","159","10",NA,NA,NA
"2843","159","11",NA,NA,NA
"2844","159","12",NA,NA,NA
"2845","159","13",NA,NA,NA
"2846","159","14",NA,NA,NA
"2847","159","15",NA,NA,NA
"2848","159","16",NA,NA,NA
"2849","159","17",NA,NA,NA
"2850","159","18",NA,NA,NA
"2851","159","19",NA,NA,NA
"2852","159","20",NA,NA,NA
"2853","159","21",NA,NA,NA
"2854","159","22",NA,NA,NA
"2855","159","23",NA,NA,NA
"2856","159","24",NA,NA,NA
"2857","159","25",0.888091638593965,NA,NA
"2858","159","26",NA,NA,NA
"2859","159","27",NA,NA,NA
"2860","159","28",1.37381185564,NA,NA
"2861","159","29",NA,NA,NA
"2862","159","30",NA,NA,NA
"2863","159","31",NA,NA,NA
"2864","159","32",NA,NA,NA
"2865","159","33",NA,NA,NA
"2866","159","34",NA,NA,NA
"2867","159","35",NA,NA,NA
"2868","159","36",NA,NA,NA
"2869","159","37",NA,NA,NA
"2870","159","38",NA,NA,NA
"2871","159","39",NA,NA,NA
"2872","159","40",NA,NA,NA
"2873","159","41",NA,NA,NA
"2874","159","42",NA,NA,NA
"2875","159","43",NA,NA,NA
"2876","159","44",NA,NA,NA
"2877","159","45",NA,NA,NA
"2878","159","46",NA,NA,NA
"2879","159","47",NA,NA,NA
"2880","159","48",NA,NA,NA
"2881","159","49",NA,NA,NA
"2882","159","50",NA,NA,NA
"2883","159","51",NA,NA,NA
"2884","159","52",NA,NA,NA
"2885","159","53",NA,NA,NA
"2886","159","54",NA,NA,NA
"2887","159","55",NA,NA,NA
"2888","159","56",NA,NA,NA
"2889","159","57",NA,NA,NA
"2890","159","58",NA,NA,NA
"2891","159","59",NA,NA,NA
"2892","159","60",NA,NA,NA
"2893","159","61",NA,NA,NA
"2894","159","62",NA,NA,NA
"2895","159","63",NA,NA,NA
"2896","159","64",NA,NA,NA
"2897","159","65",NA,NA,NA
"2898","159","66",NA,NA,NA
"2899","159","67",NA,NA,NA
"2900","159","68",NA,NA,NA
"2901","159","69",NA,NA,NA
"2902","159","70",NA,NA,NA
"2903","159","71",NA,NA,NA
"2904","159","72",NA,NA,NA
"2905","159","73",NA,NA,NA
"2906","159","74",NA,NA,NA
"2907","159","75",NA,NA,NA
"2908","159","76",NA,NA,NA
"2909","160","1",NA,NA,NA
"2910","160","2",NA,NA,NA
"2911","160","3",NA,NA,NA
"2912","160","4",NA,1.74762301790075,NA
"2913","160","5",NA,NA,NA
"2914","160","6",NA,NA,NA
"2915","160","7",NA,NA,NA
"2916","160","8",1.04842733917443,1.74762301790075,NA
"2917","160","9",NA,1.74762301790075,NA
"2918","160","10",NA,NA,NA
"2919","160","11",1.04842733917443,1.74762301790075,NA
"2920","160","12",NA,NA,NA
"2921","160","13",NA,NA,NA
"2922","160","14",NA,NA,NA
"2923","160","15",NA,NA,NA
"2924","160","16",NA,1.74762301790075,NA
"2925","160","17",NA,NA,NA
"2926","160","18",NA,1.74762301790075,NA
"2927","160","19",1.74762301790075,NA,NA
"2928","160","20",NA,NA,NA
"2929","160","21",1.74762301790075,NA,NA
"2930","160","22",NA,NA,NA
"2931","160","23",NA,NA,NA
"2932","160","24",NA,1.74762301790075,NA
"2933","160","25",NA,NA,NA
"2934","160","26",NA,1.74762301790075,NA
"2935","160","27",NA,NA,NA
"2936","160","28",NA,NA,NA
"2937","160","29",NA,NA,NA
"2938","160","30",NA,NA,NA
"2939","160","31",NA,NA,NA
"2940","160","32",NA,NA,NA
"2941","160","33",NA,NA,NA
"2942","160","34",NA,NA,NA
"2943","160","35",NA,NA,NA
"2944","160","36",NA,NA,NA
"2945","160","37",NA,NA,NA
"2946","160","38",NA,NA,1.74762301790075
"2947","160","39",NA,NA,NA
"2948","160","40",NA,NA,NA
"2949","160","41",NA,NA,NA
"2950","160","42",NA,NA,NA
"2951","160","43",1.74762301790075,NA,NA
"2952","160","44",1.74762301790075,NA,NA
"2953","160","45",1.74762301790075,NA,NA
"2954","160","46",1.74762301790075,NA,NA
"2955","160","47",NA,NA,NA
"2956","160","48",NA,1.74762301790075,NA
"2957","160","49",NA,NA,NA
"2958","160","50",NA,1.74762301790075,NA
"2959","160","51",NA,NA,NA
"2960","160","52",NA,NA,NA
"2961","160","53",1.04842733917443,1.74762301790075,NA
"2962","160","54",NA,NA,NA
"2963","160","55",NA,NA,NA
"2964","160","56",NA,NA,NA
"2965","160","57",NA,NA,NA
"2966","160","58",NA,NA,NA
"2967","160","59",NA,NA,NA
"2968","160","60",1.04842733917443,NA,NA
"2969","160","61",NA,NA,NA
"2970","160","62",NA,NA,NA
"2971","160","63",NA,NA,NA
"2972","160","64",NA,NA,NA
"2973","160","65",NA,NA,NA
"2974","160","66",NA,NA,NA
"2975","160","67",1.04842733917443,1.74762301790075,NA
"2976","160","68",NA,NA,NA
"2977","160","69",0.516023945154334,NA,NA
"2978","160","70",NA,NA,NA
"2979","160","71",NA,NA,NA
"2980","160","72",NA,NA,NA
"2981","160","73",NA,NA,NA
"2982","160","74",NA,1.04842733917443,NA
"2983","160","75",0.516023945154334,NA,NA
"2984","161","1",NA,0.973603927976968,1.74762301790075
"2985","161","2",NA,1.74762301790075,NA
"2986","161","3",NA,1.74762301790075,NA
"2987","161","4",NA,NA,1.74762301790075
"2988","161","5",NA,NA,1.74762301790075
"2989","161","6",NA,1.74762301790075,NA
"2990","161","7",NA,NA,1.74762301790075
"2991","161","8",NA,NA,1.74762301790075
"2992","161","9",NA,1.74762301790075,NA
"2993","161","10",1.74762301790075,NA,NA
"2994","161","11",NA,NA,1.74762301790075
"2995","161","12",1.74762301790075,NA,NA
"2996","161","13",NA,NA,NA
"2997","161","14",NA,NA,1.74762301790075
"2998","161","15",NA,NA,1.74762301790075
"2999","161","16",NA,NA,1.74762301790075
"3000","161","17",NA,NA,1.74762301790075
"3001","161","18",NA,0.973603927976968,1.74762301790075
"3002","161","19",NA,NA,NA
"3003","161","20",1.74762301790075,NA,NA
"3004","161","21",NA,NA,1.74762301790075
"3005","161","22",NA,1.74762301790075,NA
"3006","161","23",NA,NA,NA
"3007","161","24",NA,NA,NA
"3008","161","25",0.973603927976968,NA,NA
"3009","161","26",1.74762301790075,NA,NA
"3010","161","27",0.973603927976968,NA,1.74762301790075
"3011","161","28",NA,1.74762301790075,NA
"3012","161","29",NA,NA,1.74762301790075
"3013","161","30",1.37381185564,NA,NA
"3014","161","31",NA,NA,1.74762301790075
"3015","161","32",1.37381185564,NA,NA
"3016","161","33",NA,1.74762301790075,NA
"3017","161","34",NA,1.74762301790075,NA
"3018","161","35",1.74762301790075,NA,NA
"3019","161","36",0.973603927976968,1.74762301790075,NA
"3020","161","37",NA,NA,1.74762301790075
"3021","161","38",NA,NA,1.74762301790075
"3022","161","39",NA,NA,NA
"3023","161","40",0.973603927976968,NA,NA
"3024","161","41",NA,NA,NA
"3025","161","42",NA,0.973603927976968,NA
"3026","161","43",NA,1.74762301790075,NA
"3027","161","44",NA,NA,NA
"3028","161","45",0.973603927976968,NA,NA
"3029","161","46",NA,NA,1.74762301790075
"3030","161","47",NA,NA,1.74762301790075
"3031","161","48",NA,1.74762301790075,NA
"3032","161","49",0.973603927976968,NA,NA
"3033","161","50",1.74762301790075,NA,NA
"3034","161","51",0.973603927976968,NA,NA
"3035","161","52",NA,NA,NA
"3036","161","53",1.74762301790075,NA,NA
"3037","161","54",NA,1.74762301790075,NA
"3038","161","55",NA,NA,1.74762301790075
"3039","161","56",NA,NA,NA
"3040","161","57",NA,NA,NA
"3041","161","58",NA,NA,NA
"3042","161","59",NA,1.74762301790075,NA
"3043","161","60",NA,NA,NA
"3044","161","61",NA,1.74762301790075,NA
